date;Finland;Angola;New Zealand
2020-04-21;0.07924901006696206;7.789738849654211e-05;0.029577320642718247
2020-04-22;0.08127871258868621;8.114311301723135e-05;0.029700133046771056
2020-04-23;0.08352588323773796;8.114311301723135e-05;0.029802476716815067
2020-04-24;0.08562807513523799;8.114311301723135e-05;0.029904820386859075
2020-04-25;0.08729533077808284;8.114311301723135e-05;0.03008903899293829
2020-04-26;0.08867262891782424;8.438883753792061e-05;0.03006857025892949
2020-04-27;0.08999556002573372;8.763456205860985e-05;0.030129976460955894
2020-04-28;0.0922246083308415;8.763456205860985e-05;0.03017091392897349
2020-04-29;0.09474361413905275;8.763456205860985e-05;0.030211851396991094
2020-04-30;0.09670082728500104;8.763456205860985e-05;0.0302732575990175
2020-05-01;0.0982593488641821;9.737173562067764e-05;0.03039607000307031
2020-05-02;0.09912922137349245;0.0001136003582241239;0.030437007471087914
2020-05-03;0.10018031732224246;0.0001136003582241239;0.030437007471087914
2020-05-04;0.10128578030282438;0.0001136003582241239;0.03041653873707911
2020-05-05;0.10369605204737181;0.00011684608274481314;0.030457476205096715
2020-05-06;0.10596134504036751;0.00011684608274481314;0.030477944939105515
2020-05-07;0.10768296771504425;0.00011684608274481314;0.030498413673114316
2020-05-08;0.10964018086099256;0.00013956615438963794;0.03053935114113192
2020-05-09;0.11110809072045379;0.00013956615438963794;0.030580288609149523
2020-05-10;0.11195984088582017;0.00014605760343101645;0.03064169481117593
2020-05-11;0.1124672665162512;0.00014605760343101645;0.03064169481117593
2020-05-12;0.11413452215909606;0.00014605760343101645;0.03064169481117593
2020-05-13;0.11534871920334175;0.00014605760343101645;0.03064169481117593
2020-05-14;0.11676226203097108;0.00015579477699308422;0.03066216354518473
2020-05-15;0.11766837922816938;0.00015579477699308422;0.03066216354518473
2020-05-16;0.11866510814508749;0.00015579477699308422;0.030682632279193534
2020-05-17;0.11911816674368664;0.00015579477699308422;0.030682632279193534
2020-05-18;0.11964371471806162;0.0001622862260344627;0.030682632279193534
2020-05-19;0.12045922019554009;0.00016877767507584123;0.03076450721522874
2020-05-20;0.1212022362972427;0.00016877767507584123;0.03076450721522874
2020-05-21;0.12198149708683322;0.00018825202219997675;0.030784975949237542
2020-05-22;0.12238018865360047;0.00019474347124135528;0.030784975949237542
2020-05-23;0.12296010365980736;0.00019798919576204452;0.030784975949237542
2020-05-24;0.12328630585079874;0.00022395499192755854;0.030784975949237542
2020-05-25;0.12364875272967805;0.0002272007164482478;0.030784975949237542
2020-05-26;0.12446425820715652;0.0002272007164482478;0.030784975949237542
2020-05-27;0.12506229555730738;0.00023044644096893705;0.030784975949237542
2020-05-28;0.12527976368463498;0.00024018361453100482;0.030784975949237542
2020-05-29;0.12582343400295395;0.0002629036861758296;0.030784975949237542
2020-05-30;0.12620400322577724;0.00027264085973789735;0.030784975949237542
2020-05-31;0.1263852266652169;0.0002791323087792759;0.030784975949237542
2020-06-01;0.12660269479254446;0.0002791323087792759;0.030784975949237542
2020-06-02;0.12691077463959188;0.0002791323087792759;0.030784975949237542
2020-06-03;0.12718260979875137;0.0002791323087792759;0.030784975949237542
2020-06-04;0.12763566839735052;0.0002791323087792759;0.030784975949237542
2020-06-05;0.1278531365246781;0.0002791323087792759;0.030784975949237542
2020-06-06;0.12808872699594964;0.0002856237578206544;0.030784975949237542
2020-06-07;0.1283243174672212;0.00029536093138272213;0.030784975949237542
2020-06-08;0.1283968068429971;0.00029860665590341137;0.030784975949237542
2020-06-09;0.12857803028243675;0.00031158955398616844;0.030784975949237542
2020-06-10;0.12872300903398845;0.0003667668708378857;0.030784975949237542
2020-06-11;0.1288498654415962;0.00038299549344133197;0.030784975949237542
2020-06-12;0.1290129665370919;0.0004219441876896031;0.030784975949237542
2020-06-13;0.12924855700836346;0.0004479099838551171;0.030784975949237542
2020-06-14;0.1292848016962514;0.0004544014328964956;0.030784975949237542
2020-06-15;0.12937541341597122;0.0004608928819378741;0.030825913417255144
2020-06-16;0.12966537091907468;0.00048036722906200964;0.030825913417255144
2020-06-17;0.12981034967062638;0.0005030873007068344;0.030846382151263948
2020-06-18;0.12988283904640227;0.0005387902704344162;0.030846382151263948
2020-06-19;0.130027817797954;0.0005582646175585518;0.030887319619281546
2020-06-20;0.130027817797954;0.0005712475156413088;0.030928257087299148
2020-06-21;0.13006406248584193;0.0005939675872861336;0.030969194555316753
2020-06-22;0.1302996529571135;0.0006037047608482013;0.031010132023334355
2020-06-23;0.1303902646768333;0.000613441934410269;0.031030600757343155
2020-06-24;0.13048087639655312;0.0006394077305757831;0.03109200695936956
2020-06-25;0.13078895624360057;0.000688093598386122;0.031112475693378362
2020-06-26;0.13104266905881606;0.000688093598386122;0.031153413161395967
2020-06-27;0.13109703609064796;0.0008406426508585169;0.031235288097431174
2020-06-28;0.1311332807785359;0.000866608447024031;0.031276225565448776
2020-06-29;0.13126013718614365;0.0008958199677102342;0.031276225565448776
2020-06-30;0.1315500946892471;0.0009217857638757482;0.031276225565448776
2020-07-01;0.13173131812868674;0.000944505835520573;0.03131716303346638
2020-07-02;0.1317675628165747;0.001022403224017115;0.03131716303346638
2020-07-03;0.13189441922418246;0.0010645976427860753;0.03131716303346638
2020-07-04;0.13200315328784623;0.001123020684158482;0.03137856923549279
2020-07-05;0.1320393979757342;0.001123020684158482;0.03139903796950159
2020-07-06;0.13209376500756606;0.001123020684158482;0.03143997543751919
2020-07-07;0.13223874375911782;0.001252849664986052;0.03146044417152799
2020-07-08;0.1322931107909497;0.001252849664986052;0.0315218503735544
2020-07-09;0.13245621188644538;0.0012853069101929446;0.031562787841572
2020-07-10;0.13260119063799714;0.0014865418304756785;0.0315832565755808
2020-07-11;0.13270992470166093;0.0014995247285584355;0.0316037253095896
2020-07-12;0.13270992470166093;0.0016423366074687627;0.0316037253095896
